#OTU ID	taxonomy	16S-stag	F059	F067	F075	F076	F080	F095	F096	F100	F104	F105	F106	F107	F109	F111	F135	F141	F143	F145	F60	F69	F78	F87	unknown
d0e407de71afefa813f98b61b8d4c7a3	Kingdom.Eukaryota; Supergroup.Hacrobia; Phylum.Haptophyta; Class.Prymnesiophyceae	0.0	0.012199870214146659	0.02329121631907444	0.021084914701935978	0.01341991341991342	0.024984765386959172	0.007352941176470588	0.021121039805036556	0.0	0.036214644462067146	0.0	0.019731800766283523	0.027082855175579526	0.02520308269110602	0.024801123069723912	0.02594919420923245	0.014460285132382893	0.0	0.06263498920086392	0.01859799713876967	0.018307280664695114	0.018707292483477092	0.02129239910869027	0.0
33710095af4d10c80e36a6e6cb82bae3	Kingdom.Eukaryota; Supergroup.Stramenopiles; Phylum.Ochrophyta; Class.Pelagophyceae; Subclass.Pelagophyceae_X; Order.Pelagomonadales; Suborder.Pelagomonadales_X; Family.Pelagomonadaceae; Genus.Pelagomonas; Species.Pelagomonas	0.0	0.02855288773523686	0.023824021921144772	0.0272187080697719	0.027056277056277056	0.019804996953077393	0.02631578947368421	0.025724343352288112	0.019121601434120106	0.02352630187681734	0.03579730357973036	0.020114942528735632	0.03282074822125316	0.02416163299312643	0.018951801591015442	0.03933351543294182	0.03747454175152749	0.04428571428571428	0.06047516198704104	0.021561414265276926	0.045486551189973246	0.01904335162988686	0.008170339192869523	0.0
2e30145a698eb25a0c0dfa9705c0ab32	Kingdom.Eukaryota; Supergroup.Stramenopiles; Phylum.Ochrophyta; Class.Chrysophyceae; Subclass.Chrysophyceae_X; Order.Chrysophyceae_XX; Suborder.Chrysophyceae_XXX; Family.Chrysophyceae_XXXX; Genus.Chrysophyceae_XXXXX; Species.Chrysophyceae_XXXXX	0.0	0.016482803374432187	0.014690211599939109	0.013034310906651332	0.01471861471861472	0.010054844606946984	0.03560371517027864	0.017600866504197128	0.021810576635793246	0.007665873645255088	0.03905160390516039	0.016283524904214558	0.015377553362405325	0.01749635492605707	0.008656995788488536	0.0057361376673040155	0.010997963340122199	0.018571428571428572	0.05183585313174946	0.012466789290823626	0.01197014504999296	0.014786602442029798	0.018321366674919536	0.0
fded98ccfdde40db41798ea04ea405ec	Kingdom.Eukaryota; Supergroup.Hacrobia; Phylum.Haptophyta; Class.Prymnesiophyceae	0.0	0.009085009733939001	0.012026183589587456	0.015334483419589803	0.011688311688311689	0.012797074954296161	0.013544891640866873	0.011914432710533442	0.014639976097998207	0.01823949246629659	0.014876801487680148	0.013793103448275862	0.019508836355290337	0.010622786919391794	0.012868507253158634	0.020213056541928436	0.019959266802443993	0.0	0.04535637149028078	0.00991211935417944	0.010280242219405718	0.014674582726559875	0.01138895766278782	0.0
16330287efcdca6580b8e853cfa6cec0	Kingdom.Eukaryota; Supergroup.Hacrobia; Phylum.Haptophyta; Class.Prymnesiophyceae; Subclass.Prymnesiophycidae_X; Order.Prymnesiales; Suborder.Prymnesiales_X	0.0	0.005970149253731343	0.003653524128482265	0.0055587502396013035	0.0	0.0	0.0	0.0	0.0089632506722438	0.0	0.0	0.0	0.0071149873766353	0.0043740887315142675	0.0	0.007375034143676591	0.006720977596741344	0.0	0.04535637149028078	0.009401185366850603	0.004365582312350373	0.001120197154699227	0.0	0.0
895894bc05912da190f2f7571314d2fc	Kingdom.Eukaryota; Supergroup.Archaeplastida; Phylum.Chlorophyta; Class.Prasinophyceae; Subclass.Prasinophyceae_X; Order.Pseudoscourfieldiales-clade-6; Suborder.Pseudoscourfieldiales_X; Family.Pycnococcaceae; Genus.Prasinoderma_clade-6; Species.Prasinoderma	0.0	0.0	0.0006850357740904248	0.0007667241709794901	0.0	0.008226691042047532	0.003869969040247678	0.0016246953696181965	0.011652225873916941	0.0	0.04509530450953045	0.006704980842911878	0.0	0.0012497396375755051	0.0	0.0	0.0014256619144602852	0.0	0.0	0.00715307582260372	0.0	0.0	0.007922753156721961	0.0
c11382dbe93c5cf9e98818644c10014b	Kingdom.Eukaryota; Supergroup.Stramenopiles; Phylum.Ochrophyta; Class.Dictyochophyceae; Subclass.Dictyochophyceae_X; Order.Dictyochophyceae_XX; Suborder.Dictyochophyceae_XXX; Family.Dictyochophyceae_XXXX; Genus.Dictyochophyceae_XXXXX; Species.Dictyochophyceae_XXXXX	0.0	0.028812459441920832	0.04140660678946567	0.027793751198006516	0.023376623376623377	0.02315661182205972	0.030959752321981424	0.03330625507717303	0.030773827308037047	0.01506740681998414	0.016736401673640166	0.007088122605363984	0.011475786091347258	0.012705686315350968	0.023865231633130556	0.00409724119093144	0.0	0.0	0.0	0.04240752094829348	0.02506689198704408	0.033829954071916656	0.028719980193117108	0.0
5d9c8af2f6a20888621ccca9ee9d21c8	Kingdom.Eukaryota; Supergroup.Hacrobia; Phylum.Haptophyta; Class.Prymnesiophyceae; Subclass.Prymnesiophycidae_X; Order.Prymnesiales; Suborder.Prymnesiales_X; Family.Chrysochromulinaceae; Genus.Chrysochromulinaceae_X; Species.Chrysochromulinaceae_X	0.0	0.010123296560674887	0.024737402953265337	0.010925819436457734	0.01406926406926407	0.010359536867763558	0.0228328173374613	0.020308692120227456	0.02420077681505826	0.0	0.0	0.0028735632183908046	0.009639660316731696	0.010414496979795875	0.01333645297145531	0.03714832013111172	0.04154786150712831	0.03	0.032397408207343416	0.015634580012262415	0.015068300239402902	0.01321832642545088	0.008170339192869523	0.0
551f7384f32c2e507cbfc3c27bb78b15	Kingdom.Eukaryota; Supergroup.Stramenopiles; Phylum.Ochrophyta; Class.Chrysophyceae-Synurophyceae; Subclass.Chrysophyceae-Synurophyceae_X; Order.Chrysophyceae-Synurophyceae_XX; Suborder.Chrysophyceae-Synurophyceae_XXX; Family.Chrysophyceae-Synurophyceae_XXXX; Genus.Chrysophyceae-Synurophyceae_XXXXX; Species.Chrysophyceae-Synurophyceae_XXXXX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005975500448162534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038876889848812095	0.0	0.0	0.0	0.0	0.0
96c9c1559e6506cd4fd7ad4168f56a3e	Kingdom.Eukaryota; Supergroup.Hacrobia; Phylum.Haptophyta; Class.Prymnesiophyceae; Subclass.Prymnesiophycidae_X; Order.Prymnesiales; Suborder.Prymnesiales_X	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03857142857142857	0.032397408207343416	0.0	0.0	0.0	0.0	0.0
e9472d24d1b1038f9bdafa571a47782a	Kingdom.Eukaryota; Supergroup.Stramenopiles; Phylum.Ochrophyta; Class.Chrysophyceae-Synurophyceae; Subclass.Chrysophyceae-Synurophyceae_X; Order.Chrysophyceae-Synurophyceae_XX; Suborder.Chrysophyceae-Synurophyceae_XXX; Family.Chrysophyceae-Synurophyceae_XXXX; Genus.Chrysophyceae-Synurophyceae_XXXXX; Species.Chrysophyceae-Synurophyceae_XXXXX	0.0	0.01842959117456197	0.012482874105647739	0.02204331991566034	0.01948051948051948	0.015234613040828763	0.02128482972136223	0.032223124830760896	0.03615177771138333	0.030399154110494316	0.0	0.02528735632183908	0.02364011934817535	0.025411372630701937	0.020121665886757137	0.0	0.012627291242362525	0.0	0.0	0.023605150214592276	0.0	0.023076061386804077	0.03763307749442931	0.0
f8d401306c777c013444dca0f62785ba	Kingdom.Eukaryota; Supergroup.Stramenopiles; Phylum.Ochrophyta; Class.Pelagophyceae; Subclass.Pelagophyceae_X; Order.Sarcinochrysidales; Suborder.SarcinochrysidaleX; Family.Sarcinochrysidaceae; Genus.Sarcinochrysidaceae_X; Species.Sarcinochrysidaceae_X	0.0	0.012199870214146659	0.010503881869386512	0.013801035077630822	0.016233766233766232	0.015234613040828763	0.02321981424148607	0.021391822366639588	0.014938751120406334	0.036214644462067146	0.0	0.014942528735632184	0.010557723204039476	0.01583003540928973	0.010294805802526907	0.0	0.0	0.0	0.0	0.01870018393623544	0.0	0.015010641872969643	0.013122059915820748	0.0
f75f2f42742aebaa42d9d7a3716cfb06	Kingdom.Eukaryota; Supergroup.Hacrobia; Phylum.Haptophyta; Class.Prymnesiophyceae; Subclass.Prymnesiophycidae_X; Order.Phaeocystales; Suborder.Phaeocystales_X; Family.Phaeocystaceae; Genus.Phaeocystaceae_X; Species.Phaeocystaceae_X	0.0	0.013108371187540558	0.012406759019637692	0.018593061146252636	0.01904761904761905	0.014929920780012188	0.01780185758513932	0.018142431627403196	0.010158350761876307	0.008194554586307164	0.0	0.01685823754789272	0.021574477851732842	0.03415955009373047	0.023865231633130556	0.006009287080032778	0.0	0.0	0.0	0.027488248518291437	0.015490775947049711	0.017923154475187632	0.007922753156721961	0.0
75549981911a6cb5fe1cdf04b9f25a59	Kingdom.Eukaryota; Supergroup.Stramenopiles; Phylum.Ochrophyta; Class.Chrysophyceae-Synurophyceae; Subclass.Chrysophyceae-Synurophyceae_X; Order.Chrysophyceae-Synurophyceae_XX; Suborder.Chrysophyceae-Synurophyceae_XXX; Family.Chrysophyceae-Synurophyceae_XXXX; Genus.Chrysophyceae-Synurophyceae_XXXXX; Species.Chrysophyceae-Synurophyceae_XXXXX	0.0	0.0163530175210902	0.008601004719135332	0.023576768257619323	0.02727272727272727	0.027726995734308348	0.027089783281733747	0.021121039805036556	0.015536301165222588	0.03409992069785884	0.02185030218503022	0.022222222222222223	0.019967867798944227	0.02791085190585295	0.022227421619092184	0.017208413001912046	0.019348268839103868	0.03	0.0	0.022787655834866135	0.01323757217293339	0.02397221911056346	0.02475860361475613	0.0
2a7fc66495a199799c4d2c08ed747f3c	Kingdom.Eukaryota; Supergroup.Stramenopiles; Phylum.Ochrophyta	0.0	0.03348475016223232	0.017202009438270664	0.021468276787425723	0.024025974025974027	0.031078610603290677	0.026702786377708978	0.02626590847549418	0.013146100985957573	0.02802008987575998	0.0	0.018773946360153258	0.02272205646086757	0.02582795250989377	0.014974262985493684	0.01666211417645452	0.011608961303462322	0.0	0.0	0.01185366850602902	0.021546261089987327	0.02733281057466114	0.02352067343401832	0.0
fec340993a739ee01f6eb267e367ea53	Kingdom.Eukaryota; Supergroup.Hacrobia; Phylum.Haptophyta; Class.Prymnesiophyceae	0.0	0.007008436080467229	0.006926472826914294	0.006900517538815411	0.0	0.0	0.0	0.0	0.018225276366895728	0.010044937879989427	0.032543003254300325	0.0	0.0	0.0	0.0	0.0	0.006517311608961304	0.0	0.0	0.00674432863274065	0.0	0.005040887196146522	0.0	0.0
ce5ba377cd38b65c835ddc35c0b63462	Kingdom.Eukaryota; Supergroup.Stramenopiles; Phylum.Stramenopiles_X; Class.Stramenopiles_XX; Subclass.Stramenopiles_XXX; Order.Stramenopiles_XXXX; Suborder.Stramenopiles_XXXXX; Family.Stramenopiles_XXXXXX; Genus.Stramenopile_Unknown; Species.Stramenopile	0.0	0.01609344581440623	0.013396255137768306	0.02434349242859881	0.02813852813852814	0.008531383302864107	0.013157894736842105	0.009206607094503114	0.0	0.02035421623050489	0.03114830311483031	0.02432950191570881	0.012623364700481983	0.011872526556967298	0.008890968647636874	0.0	0.0	0.0	0.0	0.00674432863274065	0.009294465568229826	0.0	0.021787571180985392	0.0
092d28903d86898bdbbf2a294e70ba2a	Kingdom.Eukaryota; Supergroup.Hacrobia; Phylum.Haptophyta; Class.Prymnesiophyceae; Subclass.Prymnesiophycidae_X; Order.Prymnesiales; Suborder.Prymnesiales_X; Family.Chrysochromulinaceae; Genus.Chrysochromulinaceae_X; Species.Chrysochromulinaceae_X	0.0	0.003244646333549643	0.003196833612421982	0.0	0.004112554112554113	0.002742230347349177	0.0003869969040247678	0.005957216355266721	0.00358530026889752	0.007401533174729051	0.0	0.006513409961685823	0.004819830158365848	0.002082899395959175	0.003275620028076743	0.003004643540016389	0.008146639511201629	0.0	0.03023758099352052	0.00357653791130186	0.0002816504717645402	0.004480788618796908	0.0014855162168853676	0.0
2ccb78be0460d8b60e31a60d0cbb1b99	Kingdom.Eukaryota; Supergroup.Stramenopiles; Phylum.Ochrophyta; Class.Dictyochophyceae; Subclass.Dictyochophyceae_X; Order.Dictyochophyceae_XX; Suborder.Dictyochophyceae_XXX; Family.Dictyochophyceae_XXXX; Genus.Dictyochophyceae_XXXXX; Species.Dictyochophyceae_XXXXX	0.0	0.0057105775470473715	0.01948546201857208	0.018018018018018018	0.014285714285714285	0.006093845216331505	0.0	0.008123476848090982	0.0	0.004758128469468675	0.0	0.01532567049808429	0.017443194858847832	0.012913976254946885	0.014974262985493684	0.01447691887462442	0.02240325865580448	0.017142857142857144	0.03023758099352052	0.008174943797261395	0.0052105337276439935	0.00705724207460513	0.010646199554345134	0.0
fc376042bb9fe91f81fb2c995bbd99de	Kingdom.Eukaryota; Supergroup.Hacrobia; Phylum.Haptophyta; Class.Prymnesiophyceae; Subclass.Prymnesiophycidae_X; Order.Prymnesiales; Suborder.Prymnesiales_X; Family.Chrysochromulinaceae; Genus.Chrysochromulinaceae_X; Species.Chrysochromulinaceae_X	0.0	0.003763789746917586	0.010123306439336276	0.0	0.005844155844155844	0.004875076173065204	0.011222910216718266	0.012455997833739508	0.010457125784284434	0.007137192704203013	0.0	0.005555555555555556	0.005967408767500574	0.006248698187877526	0.008890968647636874	0.00518983884184649	0.01120162932790224	0.03	0.017278617710583154	0.0023502963417126508	0.01746232924940149	0.012210148986221575	0.0032186184699182965	0.0
1e5a800989f68d49fffc4805ce128ace	Kingdom.Eukaryota; Supergroup.Stramenopiles; Phylum.Ochrophyta; Class.Pelagophyceae; Subclass.Pelagophyceae_X; Order.Sarcinochrysidales; Suborder.SarcinochrysidaleX; Family.Sarcinochrysidaceae; Genus.Sarcinochrysidaceae_X; Species.Sarcinochrysidaceae_X	0.0	0.012848799480856586	0.021768914598873496	0.0097757331799885	0.013636363636363636	0.014320536258379037	0.012770897832817337	0.015163823449769834	0.028981177173588286	0.0	0.02696420269642027	0.0	0.007803534542116135	0.0	0.009826860084230228	0.0057361376673040155	0.011608961303462322	0.0	0.0	0.0134886572654813	0.01351922264469793	0.013442365856390725	0.011884129735082941	0.0
ca56351858bdcd0c38258e3faf1b7177	Kingdom.Eukaryota; Supergroup.Hacrobia; Phylum.Haptophyta; Class.Prymnesiophyceae; Subclass.Prymnesiophycidae_X; Order.Prymnesiales; Suborder.Prymnesiales_X	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02857142857142857	0.0	0.0	0.0	0.0	0.0	0.0
a348709984885976a91d437463db599d	Kingdom.Eukaryota; Supergroup.Stramenopiles; Phylum.Ochrophyta; Class.Chrysophyceae; Subclass.Chrysophyceae_X; Order.Chrysophyceae_XX; Suborder.Chrysophyceae_XXX; Family.Chrysophyceae_XXXX; Genus.Chrysophyceae_XXXXX; Species.Chrysophyceae_XXXXX	0.0	0.021284879948085658	0.017430354696300807	0.020893233659191105	0.023376623376623377	0.015539305301645339	0.0	0.018142431627403196	0.0	0.027491408934707903	0.0	0.027586206896551724	0.017902226302501722	0.017912934805248908	0.024567150210575574	0.02376399890740235	0.011608961303462322	0.0	0.0	0.02462701818924995	0.015349950711167442	0.022067883947574772	0.0230255013617232	0.0
a78abf60a6edcc0dd6eb8861c03e20f5	Kingdom.Eukaryota; Supergroup.Stramenopiles; Phylum.Ochrophyta; Class.Dictyochophyceae; Subclass.Dictyochophyceae_X; Order.Florenciellales; Suborder.Florenciellales_X; Family.Florenciellales_XX; Genus.Florenciellales_XXX; Species.Florenciellales_XXX	0.0	0.007657365347177158	0.007078702998934388	0.009009009009009009	0.0	0.011273613650213284	0.0	0.013268345518548606	0.011951000896325068	0.0	0.0041841004184100415	0.0	0.0	0.0	0.0	0.012018574160065555	0.0	0.0	0.02591792656587473	0.0037809115062333947	0.007041261794113505	0.010417833538702811	0.008665511265164644	0.0
1c7407c2784f0d8a8ba8f3d247994c0c	Kingdom.Eukaryota; Supergroup.Archaeplastida; Phylum.Chlorophyta; Class.Mamiellophyceae; Subclass.Mamiellophyceae_X; Order.Mamiellales; Suborder.Mamiellales_X; Family.Mamiellaceae	0.0	0.009085009733939001	0.012939564621708022	0.012459267778416714	0.007575757575757576	0.007007921998781231	0.010061919504643963	0.004332520985648524	0.011951000896325068	0.010309278350515464	0.012552301255230125	0.008045977011494253	0.022492540739040626	0.021453863778379503	0.020355638745905475	0.025676044796503688	0.020162932790224034	0.025714285714285714	0.019438444924406047	0.01583895360719395	0.005914659907055344	0.006497143497255517	0.012131715771230503	0.0
dfc51f5a400d1496b0add9e7131262d6	Kingdom.Eukaryota; Supergroup.Stramenopiles; Phylum.Ochrophyta; Class.Chrysophyceae-Synurophyceae; Subclass.Chrysophyceae-Synurophyceae_X; Order.Chrysophyceae-Synurophyceae_XX; Suborder.Chrysophyceae-Synurophyceae_XXX; Family.Chrysophyceae-Synurophyceae_XXXX; Genus.Chrysophyceae-Synurophyceae_XXXXX; Species.Chrysophyceae-Synurophyceae_XXXXX	0.0	0.013497728747566514	0.008296544375095144	0.013417672992141078	0.012554112554112554	0.0	0.0	0.0	0.0	0.007930214115781126	0.0	0.01053639846743295	0.020656414964425062	0.0166631951676734	0.016378100140383715	0.01638896476372576	0.024032586558044806	0.0	0.0	0.015225832822399346	0.009153640332347557	0.010529853254172734	0.009903441445902451	0.0
c104cc45e67b75cd5fab6dc07a15398a	Kingdom.Eukaryota; Supergroup.Stramenopiles; Phylum.Ochrophyta; Class.Bacillariophyta; Subclass.Bacillariophyceae	0.0	0.0	0.0	0.0055587502396013035	0.0	0.02376599634369287	0.017027863777089782	0.010018954779312212	0.00717060053779504	0.0	0.020455602045560205	0.011685823754789272	0.0	0.0	0.0	0.0	0.006313645621181262	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0cc5840e701a10e400f35c9e4026737a	Kingdom.Eukaryota; Supergroup.Stramenopiles; Phylum.Ochrophyta; Class.Pelagophyceae; Subclass.Pelagophyceae_X; Order.Sarcinochrysidales; Suborder.SarcinochrysidaleX; Family.Sarcinochrysidaceae; Genus.Sarcinochrysidaceae_X; Species.Sarcinochrysidaceae_X	0.0	0.0027255029201817002	0.00433855990257269	0.004600345025876941	0.004112554112554113	0.0	0.0	0.0	0.005676725425754407	0.0	0.0	0.0032567049808429117	0.0	0.006873568006665278	0.0	0.0062824364927615405	0.004887983706720978	0.0	0.023758099352051837	0.0015328019619865114	0.0035206308970567525	0.001904335162988686	0.0	0.0
1028cf35563851eab62fac5b2b741f9c	Kingdom.Eukaryota; Supergroup.Stramenopiles; Phylum.Ochrophyta; Class.Chrysophyceae-Synurophyceae; Subclass.Chrysophyceae-Synurophyceae_X; Order.Chrysophyceae-Synurophyceae_XX; Suborder.Chrysophyceae-Synurophyceae_XXX; Family.Chrysophyceae-Synurophyceae_XXXX; Genus.Chrysophyceae-Synurophyceae_XXXXX; Species.Chrysophyceae-Synurophyceae_XXXXX	0.0	0.0054510058403634005	0.004186329730552596	0.012267586735671842	0.009307359307359308	0.0	0.0	0.0	0.0	0.0	0.0	0.019731800766283523	0.0	0.007706727765048948	0.0070191857744501636	0.0	0.0	0.022857142857142857	0.0	0.0	0.015068300239402902	0.015234681303909488	0.0	0.0
9e578cf19459e1c11c08b971b56e4c8c	Kingdom.Eukaryota; Supergroup.Hacrobia; Phylum.Haptophyta; Class.Prymnesiophyceae; Subclass.Prymnesiophycidae_X	0.0	0.001946787800129786	0.0017506469782310853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004819830158365848	0.0	0.0	0.0	0.0036659877800407333	0.022857142857142857	0.0	0.0	0.0	0.0	0.0032186184699182965	0.0
073abdd717f115b90d2a773ba9aab49a	Kingdom.Eukaryota; Supergroup.Hacrobia; Phylum.Haptophyta; Class.Prymnesiophyceae; Subclass.Prymnesiophycidae_X; Order.Prymnesiales; Suborder.Prymnesiales_X	0.0	0.0	0.0031207185264119346	0.0	0.0	0.016453382084095063	0.017027863777089782	0.008665041971297048	0.0	0.01295268305577584	0.014411901441190145	0.0	0.013082396144135873	0.011247656738179545	0.0039775386055217596	0.02212510243102977	0.015478615071283095	0.0	0.0	0.0	0.008590339388818476	0.003472611179567604	0.011141371626640258	0.0
